countrycode,year,v_c,v_i,v_g,v_x,v_m,v_gdp,q_c,q_i,q_g,q_x,q_m,q_gdp,pop,xr,xr2,v_gfcf,q_gfcf,emp,avh
AGO,2005,1029630,887970,516512,2111490,1323250,3222352,2314588.353,1801293.385,1179099.207,4794882.643,3132334.798,6781551.625,19.552542,87.15914167,87.15914167,895564,1728759.703,8.791111946,
AGO,2006,1222807,980907,645850,2671846,1311648,4209761.901,2462958.276,1877668.195,1294886.815,5480063.37,3331235.483,7571463.964,20.262399,80.36807206,80.36807206,923944,1800329.732,9.355514526,
AGO,2007,1551012,1288159,777831,3399591,2010258,5006334.81,2610242.948,2105429.46,1404952.114,6387562.092,3584409.424,8632175.297,20.997687,76.70614275,76.70614275,1259386,2015828.871,9.949316025,
AGO,2008,1913019,2046422,1117054,4814772,3247914,6643353.03,2823500.166,2662001.584,1578323.134,7065920.906,4235697.037,9595909.51,21.75942,75.03335417,75.03335417,1941186,2525224.318,10.57834816,
AGO,2009,2354311.935,2388265.205,1109812.186,3277095,3552143.584,5577340.742,3114827.452,2759596.666,1432553.981,6878637.161,4215601.401,9678295.719,22.549547,79.32816667,79.32816667,2386683.464,2758175.511,11.25105476,
AGO,2010,2757018.056,2171658.501,1312541.918,4739836,3279403,7701651.396,3236755.268,2509747.003,1505043.645,6714999.409,3720763.929,10148584.82,23.369131,91.90572034,91.90572034,2174676.501,2513254.415,11.95004272,
AGO,2011,3568471.719,2774806.013,1914937.108,6370916,4128189,10500941.84,3568471.719,2774806.013,1914937.108,6370916,4128189,10500941.84,24.218565,93.93475,93.93475,2771451.413,2771451.413,12.70890522,
AGO,2012,4328808.595,3260098.137,2181253.1,6838653,4383863,12224949.83,3919741.194,2973654.056,1926853.385,6702194.764,4124496.318,11397947.88,25.09615,95.46795542,95.46795542,3261719.037,2975109.893,13.14678001,
AGO,2013,4955099.09,3449565.734,2853016.904,6696079.589,4758757.763,13195003.55,4243772.37,3022612.962,2338863.598,6623517.533,4305093.437,11962669.77,25.99834,96.51827948,96.51827948,3451614.734,3024320.22,13.59797478,
AGO,2014,6369353.59,3939127.383,2574808.191,6402053.256,4961483.421,14323859,4781617.194,3126943.929,2008176.666,6670188.851,4083015.769,12539585.05,26.920466,98.30241686,98.30241686,3936026.383,3124369.658,14.06704426,
AGO,2015,7357941.464,4771346.711,2292427.893,4150853.17,4622278.39,13950290.85,4923095.515,3067318.709,1831834.417,5690383.425,3106753.606,12657904.98,27.859305,120.0607017,120.0607017,3935321.853,3050962.545,14.55028057,
AGO,2016,9272025.705,4503915.978,2297192.561,4654479.972,4178048.792,16549565.42,5213262.798,2468058.865,1638965.743,4643608.03,2338176.882,12331318.13,28.813463,163.6564341,163.6564341,4338172.826,2815799.208,14.96046925,
AGO,2017,11319044.66,6207505.414,2347736.8,5801293.888,4686265.541,20989315.22,5329798.914,2582192.8,1299073.569,4410319.962,2401259.917,12023036.22,29.784193,165.9159507,165.9159507,6207505.414,2946021.345,15.38931561,
AIA,1970,3.092801,3.578981,1.001952,3.545882,3.971009,7.817934,38.97400743,45.10060811,12.62611789,44.68351033,50.04075761,98.51787721,0.006403,2.00337611,2.00337611,3.578981,45.10060811,,
AIA,1971,3.566292,4.126374,1.155482,4.090172,4.57908,9.016203,37.99436709,43.96133814,12.31021205,43.57565816,48.78435261,96.05633911,0.006451,1.964366395,1.964366395,4.126374,43.96133814,,
AIA,1972,4.113621,4.7691,1.333361,4.72397,5.288099,10.410296,42.33619361,49.08219703,13.72256869,48.6177284,54.42358036,107.1397537,0.006501,1.921872147,1.921872147,4.7691,49.08219703,,
AIA,1973,4.743572,5.505817,1.536086,5.45659,6.108181,12.008081,44.09234172,51.17755106,14.2781894,50.71997731,56.77662795,111.617247,0.006556,1.959219232,1.959219232,5.505817,51.17755106,,
AIA,1974,5.483941,6.34949,1.77726,6.2775,7.037312,13.858682,44.07834967,51.03539114,14.28510597,50.45675,56.56390159,111.3921231,0.006596,2.053232409,2.053232409,6.34949,51.03539114,0.00118,
AIA,1975,6.343262,7.301678,2.053756,7.245311,8.115233,15.994536,45.68851323,52.59167541,14.79255915,52.18568175,58.45145455,115.2035924,0.006629,2.169795833,2.169795833,7.301678,52.59167541,0.001273812,
AIA,1976,7.294706,8.434917,2.364895,8.380981,9.367675,18.456486,46.23896686,53.46641946,14.99036304,53.12454028,59.37889381,116.9901631,0.00666,2.614670833,2.614670833,8.434917,53.46641946,0.001368088,
AIA,1977,8.375397,9.806643,2.720318,9.680211,10.830707,21.301529,46.08521,53.96057071,14.96841843,53.26488048,59.59543249,117.2106155,0.006687,2.7,2.7,9.806643,53.96057071,0.001462312,
AIA,1978,9.694889,11.318153,3.12446,11.246357,12.589048,24.578654,49.67647467,57.99406096,16.00969147,57.62617484,64.50610461,125.9406769,0.006709,2.7,2.7,11.318153,57.99406096,0.001556092,
AIA,1979,11.31808,12.944422,3.682563,12.641806,14.276576,28.361282,55.0392598,62.94808457,17.90812061,61.47647792,69.42627862,137.919503,0.006713,2.7,2.7,12.944422,62.94808457,0.001646042,
AIA,1980,13.125524,14.672112,4.229271,14.830139,16.538809,32.730828,58.00183474,64.8362241,18.68919378,65.53454283,73.08517865,144.6378885,0.006702,2.7,2.7,14.672112,64.8362241,0.001732221,
AIA,1981,14.672518,17.356471,4.788452,17.359755,19.203617,37.768857,58.28003622,68.94084291,19.0199907,68.95388713,76.27780687,150.0199457,0.00665,2.7,2.7,17.356471,68.94084291,0.001806968,
AIA,1982,16.688874,20.796616,5.472672,19.881305,22.355069,43.584662,56.80095036,70.78174077,18.62635973,67.66645961,76.08596989,148.3413574,0.006588,2.7,2.7,20.796616,70.78174077,0.001877485,
AIA,1983,20.15702,23.190676,6.24704,23.801821,26.705053,50.298721,59.49596221,68.45017681,18.43891884,70.25404143,78.82329948,148.4629575,0.006539,2.7,2.7,23.190676,68.45017681,0.001950236,
AIA,1984,24.651785,25.460159,8.376883,22.574822,26.82,58.390174,65.46862067,67.6154482,22.2467856,59.95275629,71.22682623,155.0688582,0.006552,2.7,2.7,25.460159,67.6154482,0.002041,
AIA,1985,30.083535,29.848531,9.2327,35.877663,37.71,73.241416,71.88361404,71.32207974,22.06123194,85.72849167,90.10680046,175.0079463,0.006662,2.7,2.7,29.848531,71.32207974,0.002197971,
AIA,1986,30.846848,48.846029,10.852513,46.609955,49.63,94.674238,64.29104452,101.8049632,22.61882304,97.14453457,103.4389167,197.3201816,0.006875,2.7,2.7,48.846029,101.8049632,0.002394874,
AIA,1987,41.923626,66.74152,14.107443,51.811066,63.2,118.083893,77.50581754,123.3876114,26.0809717,95.78510761,116.8402673,218.3062282,0.007195,2.7,2.7,66.74152,123.3876114,0.002638867,
AIA,1988,72.416257,56.252144,17.348246,82.547631,91.79,147.805812,123.6000053,96.01111113,29.60997139,140.8922258,156.6670933,252.2748331,0.007574,2.7,2.7,56.252144,96.01111113,0.002917374,
AIA,1989,77.678381,74.902398,20.775046,112.914117,117.5,183.939947,115.5936712,111.462714,30.91547229,168.0281842,174.8524646,273.7221537,0.007965,2.7,2.7,74.902398,111.462714,0.003214686,
AIA,1990,94.703267,78.619869,23.156501,111.193749,117.22,204.124753,159.3805614,132.313058,38.97115956,187.1331655,197.2750255,343.5311026,0.008334,2.7,2.7,78.619869,132.313058,0.003517116,
AIA,1991,98.794228,68.876085,27.041227,117.105012,121,209.844245,132.3545864,92.27326256,36.22712062,156.8855361,162.1036499,281.1282482,0.008666,2.7,2.7,68.876085,92.27326256,0.003816843,
AIA,1992,135.6503,75.680748,29.594552,123.236321,150.62,228.016123,215.2549276,120.0930181,46.96173285,195.5559653,239.0094029,361.8244416,0.008981,2.7,2.7,75.680748,120.0930181,0.004121,
AIA,1993,146.937862,63.66219,32.537527,147.271455,162.14,248.672926,229.6734505,99.50815022,50.85827435,230.1948781,253.4353825,388.691983,0.009266,2.7,2.7,63.66219,99.50815022,0.004402083,
AIA,1994,145.004633,69.423812,38.399932,170.416398,172.36,277.478616,219.3849571,105.034851,58.09722944,257.8317215,260.7722968,419.8116501,0.009537,2.7,2.7,69.423812,105.034851,0.004685534,
AIA,1995,194.969244,76.715927,41.872642,153.352754,202,280.088481,285.4486977,112.3175174,61.30449544,224.5192268,295.7422194,410.0692525,0.009802,2.7,2.7,76.715927,112.3175174,0.004974731,
AIA,1996,213.503295,81.55506,44.262337,159.284021,217.22,295.761553,303.4400547,115.9095548,62.9075348,226.3812933,308.7223955,420.3490247,0.010058,2.7,2.7,81.55506,115.9095548,0.005267813,
AIA,1997,220.405546,78.73387,51.737492,182.578996,224.7,331.216845,309.6142793,110.6012569,72.67814531,256.4775038,315.6469055,465.2762447,0.010303,2.7,2.7,78.73387,110.6012569,0.00556326,
AIA,1998,241.2919,117.866252,41.837326,223.98784,273.25,374.321263,330.8410097,161.6091954,57.3641435,307.1150053,374.6595136,513.2407039,0.010548,2.7,2.7,117.866252,161.6091954,0.005866656,
AIA,1999,308.905019,163.125845,50.02115,193.631357,321.73,397.712871,413.3343447,218.2726408,66.93144489,259.0909345,430.4949759,532.1648364,0.010793,2.7,2.7,163.125845,218.2726408,0.006178,
AIA,2000,328.15,165.93,58.73,187.28,335.2,404.89,436.7932131,220.865756,78.1742051,249.2842692,446.1773123,538.9401312,0.01107,2.7,2.7,165.93,220.865756,0.005915336,
AIA,2001,308.82,131.74,68.55,199.73,290.55,418.29,407.4981606,173.8352687,90.4539826,263.5503128,383.3902939,551.9474308,0.011372,2.7,2.7,131.74,173.8352687,0.005644,
AIA,2002,338.51,100.31,68.28,188.79,270.8,425.1,422.7897305,125.2844462,85.27985229,235.7935283,338.2217926,530.9382719,0.011692,2.7,2.7,100.31,125.2844462,0.005496,
AIA,2003,362.58,115.86,72.16,207.8,299.99,458.4,443.6833588,141.7760327,88.30104024,254.2815433,367.0929748,560.9367634,0.012021,2.7,2.7,115.86,141.7760327,,
AIA,2004,450.17,178.8,56.82,226.58,369.2,543.17,530.5732502,210.7348271,66.96841655,267.0486417,435.1414887,640.1836469,0.012339,2.7,2.7,178.8,210.7348271,,
AIA,2005,480.818752,216.61,75.07,306.652937,460.542673,618.609016,562.936418,253.6042053,87.89099162,359.0253192,539.1974452,724.259489,0.012638,2.7,2.7,216.61,253.6042053,,
AIA,2006,788.055925,305.36,85.96,367.531889,779.395694,767.51212,894.4568542,346.5887843,97.5660594,417.1549339,884.627345,871.1392868,0.012903,2.7,2.7,305.36,346.5887843,,
AIA,2007,837.499305,498.26,103.05,387.497684,867.056194,959.250795,862.0118377,512.8434324,106.0661416,398.8392452,892.433819,987.326838,0.01315,2.7,2.7,498.26,512.8434324,,
AIA,2008,805.500475,549.6,114.64,366.91708,879.977634,956.679921,819.2232274,558.9631536,116.5930421,373.1679916,894.969202,972.9782126,0.01336,2.7,2.7,549.6,558.9631536,,
AIA,2009,640.813881,226.89,122.46,362.990181,590.393175,762.760887,666.959328,236.1471972,127.456414,377.8003167,614.4814383,793.8818176,0.013565,2.7,2.7,226.89,236.1471972,,
AIA,2010,579.338488,174.576257,129.105719,344.316949,503.924404,723.413009,607.4572371,183.0494831,135.3719889,361.0287023,528.3828582,758.5245532,0.013769,2.7,2.7,174.576257,183.0494831,,
AIA,2011,650.290829,140.517559,125.690412,370.327524,497.303577,789.522747,650.290829,140.517559,125.690412,370.327524,497.303577,789.522747,0.013951,2.7,2.7,140.517559,140.517559,,
AIA,2012,603.212438,155.575515,125.690412,372.29783,499.080116,756.301701,589.6890256,152.0876694,122.8725602,363.9512894,487.8912449,739.3461822,0.014129,2.7,2.7,155.575515,152.0876694,,
AIA,2013,602.819352,148.209563,120.831357,393.314957,503.7976,760.861597,581.8135757,143.045069,116.6208809,379.6095476,486.2423247,734.4741038,0.014299,2.7,2.7,148.209563,143.045069,,
AIA,2014,670.019377,207.334655,124.291937,390.148619,551.16804,840.537184,615.0659559,190.3295519,114.0978032,358.1495424,505.9625274,771.6861165,0.014459,2.7,2.7,207.334655,190.3295519,,
AIA,2015,677.631969,222.82948,133.047872,389.876471,560.069936,892.444118,605.1721169,199.0021048,118.8209324,348.186597,500.1811076,795.9708637,0.014611,2.7,2.7,222.82948,199.0021048,,
AIA,2016,712.195201,264.186633,135.70883,397.931154,585.830326,856.240752,629.2384367,233.4140748,119.9014146,351.5799838,517.5925898,785.3372757,0.014764,2.7,2.7,264.186633,233.4140748,,
AIA,2017,604.393242,203.698847,115.262452,345.642223,497.922022,759.224026,555.5927151,187.2515898,105.9558152,317.734031,457.7183014,724.5210503,0.014909,2.7,2.7,203.698847,187.2515898,,
ALB,1970,6562.803916,4124.250102,1028.652908,2542.506255,2522.979098,11327.88528,229604.9417,97963.70281,10798.66479,47943.65455,28239.94108,386082.7465,2.150598,5,5,3835.283943,119370.4351,0.764294386,
ALB,1971,6751.434817,4241.593036,1058.407207,2615.685812,2595.159423,11652.9243,238825.2381,101837.6454,11234.38133,49863.91154,29375.13781,401529.2033,2.202035,5,5,3946.218621,124146.8964,0.787180066,
ALB,1972,6945.82011,4361.719825,1088.721227,2692.402508,2669.958236,11987.63224,248418.0476,105888.9861,11684.14766,51903.41716,30537.04965,417646.2306,2.253844,5,5,4057.62561,129074.7663,0.809916437,
ALB,1973,7143.79943,4493.953222,1119.483343,2765.9281,2746.964401,12332.7173,258274.5032,110366.4464,12144.09364,53902.89352,31782.31805,434426.8602,2.306003,5,5,4175.610811,134373.6852,0.841725588,
ALB,1974,7350.485573,4614.034834,1152.934016,2848.106352,2824.328432,12685.07908,268767.7397,114403.0179,12649.8747,56098.58953,33061.92262,451676.4092,2.358463,5,5,4298.647894,139653.9116,0.867133558,
ALB,1975,7563.205202,4742.896827,1184.972815,2936.312805,2907.540208,13050.55185,279570.9033,119035.8769,13144.39763,58536.05127,34305.8309,469983.7717,2.411229,5,5,4411.069274,145063.2301,0.893068194,
ALB,1976,7772.240602,4915.131896,1217.081869,2998.735756,2991.566974,13428.72839,290252.6568,124964.1318,13635.39685,60374.56416,35831.10839,488923.7204,2.464336,5,5,4550.550554,151611.1936,0.919717073,
ALB,1977,8007.116931,4993.780839,1259.391713,3109.561098,3069.738773,13803.73198,302874.3174,127413.4598,14296.87482,63236.74153,37218.22012,507645.1147,2.517872,5,5,4689.921998,156772.5211,0.947144568,
ALB,1978,8239.022309,5151.46142,1286.523968,3217.581431,3172.170734,14211.37963,314657.7844,134091.5074,14746.92361,66499.73627,38323.84456,529482.4109,2.57185,5,5,4766.094139,162578.9946,0.975532591,
ALB,1979,8434.574958,5468.656296,1318.698739,3192.976993,3258.502505,14630.30136,324803.5052,144510.5088,15220.54909,66214.36214,40822.39051,550450.4813,2.626286,6.167123288,6.167123288,4995.827523,173061.282,1.004965067,
ALB,1980,8755,5233,1395,3465.68756,3316.68756,14992.85936,344087.6821,134777.9851,16471.32896,72632.81534,41711.26175,568237.1687,2.681239,7,7,5134,173322.0352,1.035706997,
ALB,1981,8976,5655,1371,3564.22251,3500.22251,15508.32336,352851.4766,156250.0969,16174.01149,77315.35005,41805.4269,600885.6933,2.735329,7,7,4997,181312.1907,1.072113276,
ALB,1982,9048,6508,1420,3092.826347,3531.826347,15962.9742,357213.5427,179627.0114,16732.96644,64571.95696,49183.74362,618603.7027,2.788314,7,7,5743,208122.7623,1.121668816,
ALB,1983,9519,5963,1467,2936.5118,3167.5118,16137.6914,377913.5437,162339.6322,17303.8146,60351.05389,42155.80107,625438.9278,2.842624,7,7,5853,209031.5918,1.153627396,
ALB,1984,9833,5235,1553,2773.930986,2891.930986,15930.15439,390404.881,141733.3308,18267.11988,55975.70676,37965.82978,617610.8847,2.901592,7,7,6099,217135.3513,1.178577065,
ALB,1985,9881,5672,1568,2641.669497,2906.669497,16270.9012,392308.3298,152469.3922,18445.50972,52018.1263,36436.37284,628608.2578,2.966798,7,7,5594,197254.6231,1.197857618,
ALB,1986,10345,5456,1612,2526.590307,2556.590307,16779.60818,410232.4516,157462.2398,19170.9608,50573.53246,31129.78906,663777.0591,3.041007,7,7,5456,206608.053,1.243784547,
ALB,1987,10785,4817,1663,2574.73071,2593.73071,16647.36367,427680.7144,139020.4562,19777.48623,51903.0465,31056.49768,658545.6573,3.121336,7,7,5502,208349.983,1.289119244,
ALB,1988,10764,4971,1608,2688.476006,3030.476006,16410.86801,426847.9564,143464.9549,19123.39017,55043.92964,39966.81982,649190.2308,3.197067,6.670000076,6.670000076,5418,205169.0672,1.316996574,
ALB,1989,11392,5926,1645,3233.85523,3522.85523,18025.7955,451751.386,171026.6189,19563.41843,70101.38256,49144.68097,713074.4291,3.253656,6.130000114,6.130000114,5854,221679.5348,1.33992672,
ALB,1990,12227,4108,1715,2413.077499,3652.077499,16228.42851,484863.4302,118558.4459,20395.90432,48517.59579,49308.02525,641973.1875,3.281454,7.745833397,7.559301681,5810,220013.3408,1.334089994,
ALB,1991,14400.4642,1161.993339,3496.066778,1143.914563,4368.789846,15833.64903,421396.6296,24746.89524,30681.28886,16972.14035,43526.50456,462206.955,3.275431,16.24583244,9.914172392,1161.993339,32470.69102,1.327281237,
ALB,1992,74449.59554,2544.580569,9630.220359,5622.767165,43312.86259,48934.31511,519020.3866,17454.50458,27220.93605,26408.64473,136368.5073,428987.6067,3.240587,75.0325,32.27662801,2544.580569,22902.25695,1.06023562,
ALB,1993,144616.5372,15968.86589,17092.45785,18657.59183,75359.19194,120976.2599,519037.173,56392.75225,24873.09974,45105.95474,149337.2744,469996.2762,3.189583,102.0625,71.13950754,15968.86589,73993.59203,0.998799384,
ALB,1994,170589.277,31858.74794,24654.36364,20203.94159,69324.50342,177981.8365,508841.3712,93503.55359,29817.38636,40594.27522,139773.7306,509019.4568,3.140595,94.62333333,94.62333333,31858.74794,122687.1051,1.076446533,
ALB,1995,200489.2195,46578.69781,30267.57599,27670.79469,76548.86874,221803.3231,532469.4752,104330.8863,32593.14682,49502.04596,144433.6873,576832.7313,3.106736,92.6975,92.6975,46578.69781,136893.7788,1.027577877,
ALB,1996,349428.4471,47123.88267,31288.18061,41838.95388,121065.3378,334359.1252,597883.3664,139444.5708,38669.46875,57104.81853,194195.1695,629334.5744,3.092228,104.4989167,104.4989167,70600.19713,163701.7757,0.988714457,
ALB,1997,348751.0907,56527.52955,34544.71168,36398.23451,129175.3759,331324.2447,497498.4563,97895.60845,70850.8663,38024.06002,161187.297,561128.2307,3.093041,148.9329167,148.9329167,68345.83907,104272.1609,0.97516942,
ALB,1998,390331.3405,84223.10562,41243.90279,47873.11273,154682.8431,384848.4092,512968.972,116506.0641,105597.4748,51086.42484,198208.5918,610672.1504,3.103759,150.6333333,150.6333333,82884.97651,111213.3242,0.962379336,
ALB,1999,403710.1771,107805.169,46190.46508,80466.61655,165783.6842,443593.6444,528848.4855,148658.4038,111081.0207,88407.82621,221992.3249,689392.1142,3.115576,137.6905833,137.6905833,104435.8128,144196.0721,0.955806911,
ALB,2000,414665.915,159915.5245,48578.4832,100817.615,217213.5678,501198.993,542799.205,198901.877,105902.3407,109297.8022,287946.3287,737279.3232,3.12197,143.7094167,143.7094167,159915.5245,199155.9167,0.969356239,
ALB,2001,440670.8986,206950.9701,59871.84082,120202.889,254440.1213,563448.8123,564505.5844,244077.748,116174.2685,126191.0461,331777.1327,798424.0168,3.122408,143.4848333,143.4848333,206950.9701,244389.4792,0.978898883,
ALB,2002,488606.9353,220116.7972,69200.33376,127871.7284,290469.6979,610494.2748,604970.6401,256699.3943,122362.6252,130673.815,364345.6264,834645.1188,3.119029,140.1545159,140.1545159,220116.7972,257027.2559,0.98684454,
ALB,2003,544429.8749,243266.5782,75218.22994,141290.6558,312933.1543,677737.5246,667763.6867,276940.6748,121484.9496,146058.3726,383027.8564,880789.5244,3.111005,121.86325,121.86325,243266.5782,277294.3765,0.999965668,
ALB,2004,569539.701,278802.1823,82660.75372,163889.1721,330688.4268,737655.5483,692420.1886,309614.2437,126737.5308,173055.6065,414498.2395,929363.2672,3.097747,102.7800512,102.7800512,278802.1823,310009.6666,1.0089674,
ALB,2005,618766.8319,304937.4087,88709.36521,185061.9574,384867.2296,804163.2102,736682.9797,331468.0873,124892.3715,215050.7637,481627.0984,980724.2762,3.079179,99.87025448,99.87025448,304937.4087,331891.4248,1.010878325,
ALB,2006,677443.7573,332252.3713,91875.34701,220013.0688,428141.8152,872735.0989,787562.1341,356559.2305,121865.8994,251453.322,523558.1461,1038612.364,3.054331,98.10337709,98.10337709,332252.3713,357014.6362,1.012176991,
ALB,2007,789482.455,351304.8716,101162.6077,272741.0535,530598.3261,965527.7601,887824.427,373091.1388,125971.7563,299511.6049,625053.5112,1100755.136,3.023907,90.42789383,90.42789383,351304.8716,373567.654,1.011097431,
